id,nome,sobrenome,sexo,pai,mae,nascimento
394,Sara,Gomes Moura,F,5,24,1960-08-24 00:00:00
395,Eduarda,Gomes Moura,F,5,24,1960-09-25 00:00:00
396,Mariana,Gomes Moura,F,5,24,1960-08-25 00:00:00
397,Maria Alice,Gomes Moura,F,5,24,1960-12-03 00:00:00
398,Nicole,Gomes Moura,F,5,24,1960-04-13 00:00:00
399,Emanuelly,Gomes Moura,F,5,24,1960-03-11 00:00:00
400,Beatriz,Gomes Moura,F,5,24,1960-12-27 00:00:00
401,Francisco,Fernandes Gonçalves,M,3,2,1960-11-18 00:00:00
402,João Miguel,Fernandes Gonçalves,M,3,2,1960-09-26 00:00:00
403,Enzo,Fernandes Gonçalves,M,3,2,1960-06-13 00:00:00
404,Caio,Fernandes Gonçalves,M,3,2,1960-10-12 00:00:00
405,Vicente,Fernandes Gonçalves,M,3,2,1960-04-13 00:00:00
406,Liam,Fernandes Gonçalves,M,3,2,1960-08-05 00:00:00
407,Josué,Fernandes Gonçalves,M,3,2,1960-11-21 00:00:00
408,Luiz Felipe,Fernandes Gonçalves,M,3,2,1960-07-12 00:00:00
409,Rebeca,Fernandes Gonçalves,F,3,2,1960-11-02 00:00:00
410,Isabel,Fernandes Gonçalves,F,3,2,1960-06-09 00:00:00
411,Camila,Fernandes Gonçalves,F,3,2,1960-01-14 00:00:00
412,Luna,Fernandes Gonçalves,F,3,2,1960-06-09 00:00:00
413,Beatriz,Fernandes Gonçalves,F,3,2,1960-09-04 00:00:00
414,Sarah,Fernandes Gonçalves,F,3,2,1960-02-21 00:00:00
415,Camila,Fernandes Gonçalves,F,3,2,1960-12-19 00:00:00
416,Ana Luiza,Fernandes Gonçalves,F,3,2,1960-02-20 00:00:00
417,Caleb,Gonçalves Moura,M,1,6,1960-12-19 00:00:00
418,Gabriel,Gonçalves Moura,M,1,6,1960-06-06 00:00:00
419,Guilherme,Gonçalves Moura,M,1,6,1960-07-16 00:00:00
420,Nicolas,Gonçalves Moura,M,1,6,1960-04-13 00:00:00
421,Marcos Vinicius,Gonçalves Moura,M,1,6,1960-04-16 00:00:00
422,Luan,Gonçalves Moura,M,1,6,1960-04-04 00:00:00
423,Léo,Gonçalves Moura,M,1,6,1960-11-20 00:00:00
424,Ravi Lucca,Gonçalves Moura,M,1,6,1960-04-27 00:00:00
425,Anna Liz,Gonçalves Moura,F,1,6,1960-05-12 00:00:00
426,Helena,Gonçalves Moura,F,1,6,1960-10-18 00:00:00
427,Cecília,Gonçalves Moura,F,1,6,1960-08-16 00:00:00
428,Natália,Gonçalves Moura,F,1,6,1960-09-06 00:00:00
429,Maria Isis,Gonçalves Moura,F,1,6,1960-09-02 00:00:00
430,Sophia,Gonçalves Moura,F,1,6,1960-09-21 00:00:00
431,Zoe,Gonçalves Moura,F,1,6,1960-03-27 00:00:00
432,Melina,Gonçalves Moura,F,1,6,1960-08-08 00:00:00
433,Felipe,Santos Moura,M,424,265,1980-11-14 00:00:00
434,João Guilherme,Santos Moura,M,424,265,1980-08-26 00:00:00
435,Vitor,Santos Moura,M,424,265,1980-12-07 00:00:00
436,Pedro,Santos Moura,M,424,265,1980-03-14 00:00:00
437,Ryan,Santos Moura,M,424,265,1980-05-11 00:00:00
438,Francisco,Santos Moura,M,424,265,1980-05-01 00:00:00
439,Mariah,Santos Moura,F,424,265,1980-11-19 00:00:00
440,Allana,Santos Moura,F,424,265,1980-04-16 00:00:00
441,Caroline,Santos Moura,F,424,265,1980-04-11 00:00:00
442,Caroline,Santos Moura,F,424,265,1980-08-23 00:00:00
443,Maria Sophia,Santos Moura,F,424,265,1980-11-15 00:00:00
444,Yasmin,Santos Moura,F,424,265,1980-04-23 00:00:00
445,Daniel,Mendes Moura,M,423,121,1980-09-26 00:00:00
446,João Felipe,Mendes Moura,M,423,121,1980-10-28 00:00:00
447,Matheus,Mendes Moura,M,423,121,1980-09-14 00:00:00
448,Alexandre,Mendes Moura,M,423,121,1980-05-03 00:00:00
449,Luiz Felipe,Mendes Moura,M,423,121,1980-12-03 00:00:00
450,Luigi,Mendes Moura,M,423,121,1980-06-12 00:00:00
451,Alice,Mendes Moura,F,423,121,1980-09-04 00:00:00
452,Eloá,Mendes Moura,F,423,121,1980-05-15 00:00:00
453,Yasmin,Mendes Moura,F,423,121,1980-12-11 00:00:00
454,Gabrielly,Mendes Moura,F,423,121,1980-05-12 00:00:00
455,Melina,Mendes Moura,F,423,121,1980-06-12 00:00:00
456,Caroline,Mendes Moura,F,423,121,1980-02-15 00:00:00
457,Diego,Lima Moura,M,422,320,1980-06-09 00:00:00
458,João Felipe,Lima Moura,M,422,320,1980-10-10 00:00:00
459,Leonardo,Lima Moura,M,422,320,1980-01-21 00:00:00
460,Otávio,Lima Moura,M,422,320,1980-08-18 00:00:00
461,Dante,Lima Moura,M,422,320,1980-08-05 00:00:00
462,Vitor,Lima Moura,M,422,320,1980-02-06 00:00:00
463,Nicole,Lima Moura,F,422,320,1980-07-19 00:00:00
464,Júlia,Lima Moura,F,422,320,1980-10-12 00:00:00
465,Eduarda,Lima Moura,F,422,320,1980-02-02 00:00:00
466,Daniela,Lima Moura,F,422,320,1980-11-12 00:00:00
467,Anna Liz,Lima Moura,F,422,320,1980-02-10 00:00:00
468,Alice,Lima Moura,F,422,320,1980-06-18 00:00:00
469,Pietro,Silva Moura,M,421,382,1980-01-19 00:00:00
470,Arthur Gabriel,Silva Moura,M,421,382,1980-01-04 00:00:00
471,Enrico,Silva Moura,M,421,382,1980-11-03 00:00:00
472,Benicio,Silva Moura,M,421,382,1980-12-04 00:00:00
473,Noah,Silva Moura,M,421,382,1980-10-28 00:00:00
474,Vitor Gabriel,Silva Moura,M,421,382,1980-11-27 00:00:00
475,Ana Lívia,Silva Moura,F,421,382,1980-01-12 00:00:00
476,Eloah,Silva Moura,F,421,382,1980-07-07 00:00:00
477,Bella,Silva Moura,F,421,382,1980-01-14 00:00:00
478,Sophie,Silva Moura,F,421,382,1980-03-01 00:00:00
479,Maria Luísa,Silva Moura,F,421,382,1980-07-12 00:00:00
480,Stephany,Silva Moura,F,421,382,1980-01-10 00:00:00
481,Luigi,Barbosa Moura,M,420,175,1980-06-22 00:00:00
482,Davi,Barbosa Moura,M,420,175,1980-01-17 00:00:00
483,José Pedro,Barbosa Moura,M,420,175,1980-08-23 00:00:00
484,Théo,Barbosa Moura,M,420,175,1980-12-03 00:00:00
485,Luigi,Barbosa Moura,M,420,175,1980-01-26 00:00:00
486,Francisco,Barbosa Moura,M,420,175,1980-12-22 00:00:00
487,Ana Sophia,Barbosa Moura,F,420,175,1980-04-15 00:00:00
488,Bárbara,Barbosa Moura,F,420,175,1980-03-24 00:00:00
489,Ana Carolina,Barbosa Moura,F,420,175,1980-06-19 00:00:00
490,Evelyn,Barbosa Moura,F,420,175,1980-05-09 00:00:00
491,Lavínia,Barbosa Moura,F,420,175,1980-11-05 00:00:00
492,Mariana,Barbosa Moura,F,420,175,1980-04-10 00:00:00
493,Theo,Lima Moura,M,419,316,1980-02-02 00:00:00
494,Benjamin,Lima Moura,M,419,316,1980-02-18 00:00:00
495,Bryan,Lima Moura,M,419,316,1980-02-07 00:00:00
496,Théo,Lima Moura,M,419,316,1980-10-25 00:00:00
497,Rael,Lima Moura,M,419,316,1980-05-16 00:00:00
498,Mateus,Lima Moura,M,419,316,1980-11-12 00:00:00
499,Ana Carolina,Lima Moura,F,419,316,1980-01-02 00:00:00
500,Luana,Lima Moura,F,419,316,1980-01-06 00:00:00
501,Elisa,Lima Moura,F,419,316,1980-09-12 00:00:00
502,Hellena,Lima Moura,F,419,316,1980-02-07 00:00:00
503,Beatriz,Lima Moura,F,419,316,1980-08-25 00:00:00
504,Mariana,Lima Moura,F,419,316,1980-06-10 00:00:00
505,Paulo,Gonçalves Moura,M,418,411,1980-05-18 00:00:00
506,Matteo,Gonçalves Moura,M,418,411,1980-05-05 00:00:00
507,Kaique,Gonçalves Moura,M,418,411,1980-04-10 00:00:00
508,João Felipe,Gonçalves Moura,M,418,411,1980-06-10 00:00:00
509,João Felipe,Gonçalves Moura,M,418,411,1980-07-14 00:00:00
510,Miguel,Gonçalves Moura,M,418,411,1980-08-16 00:00:00
511,Marina,Gonçalves Moura,F,418,411,1980-08-28 00:00:00
512,Bruna,Gonçalves Moura,F,418,411,1980-09-13 00:00:00
513,Isadora,Gonçalves Moura,F,418,411,1980-08-06 00:00:00
514,Maitê,Gonçalves Moura,F,418,411,1980-04-23 00:00:00
515,Alana,Gonçalves Moura,F,418,411,1980-11-13 00:00:00
516,Bianca,Gonçalves Moura,F,418,411,1980-04-04 00:00:00
517,Arthur Gabriel,Carvalho Moura,M,417,203,1980-04-13 00:00:00
518,Luiz Fernando,Carvalho Moura,M,417,203,1980-08-10 00:00:00
519,Benjamin,Carvalho Moura,M,417,203,1980-11-27 00:00:00
520,Benjamim,Carvalho Moura,M,417,203,1980-10-06 00:00:00
521,Bento,Carvalho Moura,M,417,203,1980-05-17 00:00:00
522,Davi,Carvalho Moura,M,417,203,1980-04-13 00:00:00
523,Maria Luísa,Carvalho Moura,F,417,203,1980-08-06 00:00:00
524,Caroline,Carvalho Moura,F,417,203,1980-01-28 00:00:00
525,Ana Júlia,Carvalho Moura,F,417,203,1980-05-05 00:00:00
526,Isabela,Carvalho Moura,F,417,203,1980-08-19 00:00:00
527,Maria Cecília,Carvalho Moura,F,417,203,1980-07-28 00:00:00
528,Jade,Carvalho Moura,F,417,203,1980-06-26 00:00:00
529,Gustavo Henrique,Gonçalves Mendes,M,408,127,1980-11-24 00:00:00
530,Rael,Gonçalves Mendes,M,408,127,1980-08-28 00:00:00
531,Henry,Gonçalves Mendes,M,408,127,1980-08-14 00:00:00
532,Apollo,Gonçalves Mendes,M,408,127,1980-01-01 00:00:00
533,Luiz Felipe,Gonçalves Mendes,M,408,127,1980-07-18 00:00:00
534,Luan,Gonçalves Mendes,M,408,127,1980-07-23 00:00:00
535,Mariana,Gonçalves Mendes,F,408,127,1980-06-22 00:00:00
536,Bianca,Gonçalves Mendes,F,408,127,1980-04-26 00:00:00
537,Helena,Gonçalves Mendes,F,408,127,1980-01-18 00:00:00
538,Lara,Gonçalves Mendes,F,408,127,1980-02-17 00:00:00
539,Ana Vitória,Gonçalves Mendes,F,408,127,1980-02-15 00:00:00
540,Maria Flor,Gonçalves Mendes,F,408,127,1980-10-21 00:00:00
541,Davi Lucca,Santos Gonçalves,M,407,271,1980-11-19 00:00:00
542,Arthur Gabriel,Santos Gonçalves,M,407,271,1980-04-06 00:00:00
543,Carlos Eduardo,Santos Gonçalves,M,407,271,1980-04-25 00:00:00
544,José Miguel,Santos Gonçalves,M,407,271,1980-09-26 00:00:00
545,Davi Lucas,Santos Gonçalves,M,407,271,1980-03-12 00:00:00
546,Théo,Santos Gonçalves,M,407,271,1980-02-14 00:00:00
547,Alice,Santos Gonçalves,F,407,271,1980-02-24 00:00:00
548,Maria Flor,Santos Gonçalves,F,407,271,1980-04-19 00:00:00
549,Maria Luiza,Santos Gonçalves,F,407,271,1980-02-05 00:00:00
550,Aurora,Santos Gonçalves,F,407,271,1980-01-05 00:00:00
551,Giovanna,Santos Gonçalves,F,407,271,1980-10-18 00:00:00
552,Maria,Santos Gonçalves,F,407,271,1980-11-22 00:00:00
553,Juan,Gonçalves Mota,M,406,187,1980-08-26 00:00:00
554,Luiz Henrique,Gonçalves Mota,M,406,187,1980-09-08 00:00:00
555,Otto,Gonçalves Mota,M,406,187,1980-04-15 00:00:00
556,João Miguel,Gonçalves Mota,M,406,187,1980-02-26 00:00:00
557,Ravi Lucca,Gonçalves Mota,M,406,187,1980-12-04 00:00:00
558,Henry,Gonçalves Mota,M,406,187,1980-07-09 00:00:00
559,Letícia,Gonçalves Mota,F,406,187,1980-04-14 00:00:00
560,Gabriela,Gonçalves Mota,F,406,187,1980-02-14 00:00:00
561,Maria Vitória,Gonçalves Mota,F,406,187,1980-10-08 00:00:00
562,Sophie,Gonçalves Mota,F,406,187,1980-10-12 00:00:00
563,Giovanna,Gonçalves Mota,F,406,187,1980-12-26 00:00:00
564,Amanda,Gonçalves Mota,F,406,187,1980-01-09 00:00:00
565,Francisco,Gonçalves Almeida,M,405,238,1980-07-18 00:00:00
566,Arthur Miguel,Gonçalves Almeida,M,405,238,1980-10-16 00:00:00
567,Marcelo,Gonçalves Almeida,M,405,238,1980-06-25 00:00:00
568,Vitor,Gonçalves Almeida,M,405,238,1980-07-01 00:00:00
569,Gabriel,Gonçalves Almeida,M,405,238,1980-11-12 00:00:00
570,Antônio,Gonçalves Almeida,M,405,238,1980-09-23 00:00:00
571,Melina,Gonçalves Almeida,F,405,238,1980-07-22 00:00:00
572,Stephany,Gonçalves Almeida,F,405,238,1980-03-03 00:00:00
573,Ester,Gonçalves Almeida,F,405,238,1980-03-10 00:00:00
574,Maria Eduarda,Gonçalves Almeida,F,405,238,1980-01-05 00:00:00
575,Nicole,Gonçalves Almeida,F,405,238,1980-06-25 00:00:00
576,Maria Sophia,Gonçalves Almeida,F,405,238,1980-08-06 00:00:00
577,Luiz Miguel,Gonçalves Rodrigues,M,404,62,1980-04-10 00:00:00
578,Vitor Gabriel,Gonçalves Rodrigues,M,404,62,1980-05-05 00:00:00
579,Luiz Henrique,Gonçalves Rodrigues,M,404,62,1980-03-15 00:00:00
580,Caio,Gonçalves Rodrigues,M,404,62,1980-04-03 00:00:00
581,Marcos Vinicius,Gonçalves Rodrigues,M,404,62,1980-04-04 00:00:00
582,Bruno,Gonçalves Rodrigues,M,404,62,1980-09-20 00:00:00
583,Bella,Gonçalves Rodrigues,F,404,62,1980-12-13 00:00:00
584,Isabel,Gonçalves Rodrigues,F,404,62,1980-03-10 00:00:00
585,Gabriela,Gonçalves Rodrigues,F,404,62,1980-12-10 00:00:00
586,Emilly,Gonçalves Rodrigues,F,404,62,1980-06-15 00:00:00
587,Lorena,Gonçalves Rodrigues,F,404,62,1980-03-19 00:00:00
588,Amanda,Gonçalves Rodrigues,F,404,62,1980-04-14 00:00:00
589,Bento,Gonçalves Moura,M,403,398,1980-08-25 00:00:00
590,Levi,Gonçalves Moura,M,403,398,1980-06-20 00:00:00
591,Kaique,Gonçalves Moura,M,403,398,1980-10-06 00:00:00
592,Pietro,Gonçalves Moura,M,403,398,1980-02-20 00:00:00
593,Marcos Vinicius,Gonçalves Moura,M,403,398,1980-09-11 00:00:00
594,Apollo,Gonçalves Moura,M,403,398,1980-11-18 00:00:00
595,Mariane,Gonçalves Moura,F,403,398,1980-01-20 00:00:00
596,Clara,Gonçalves Moura,F,403,398,1980-01-15 00:00:00
597,Ana Luiza,Gonçalves Moura,F,403,398,1980-10-01 00:00:00
598,Daniela,Gonçalves Moura,F,403,398,1980-12-05 00:00:00
599,Gabrielly,Gonçalves Moura,F,403,398,1980-03-06 00:00:00
600,Aurora,Gonçalves Moura,F,403,398,1980-12-04 00:00:00
601,Felipe,Gonçalves Silva,M,402,381,1980-09-07 00:00:00
602,Gabriel,Gonçalves Silva,M,402,381,1980-11-20 00:00:00
603,Vitor Hugo,Gonçalves Silva,M,402,381,1980-11-11 00:00:00
604,Isaac,Gonçalves Silva,M,402,381,1980-01-16 00:00:00
605,Fernando,Gonçalves Silva,M,402,381,1980-11-21 00:00:00
606,Luiz Gustavo,Gonçalves Silva,M,402,381,1980-12-19 00:00:00
607,Maitê,Gonçalves Silva,F,402,381,1980-05-23 00:00:00
608,Yasmin,Gonçalves Silva,F,402,381,1980-12-16 00:00:00
609,Emanuelly,Gonçalves Silva,F,402,381,1980-10-03 00:00:00
610,Mirella,Gonçalves Silva,F,402,381,1980-11-10 00:00:00
611,Vitória,Gonçalves Silva,F,402,381,1980-08-12 00:00:00
612,Manuella,Gonçalves Silva,F,402,381,1980-12-24 00:00:00
613,Vinícius,Gonçalves Barbosa,M,401,366,1980-07-14 00:00:00
614,Cauê,Gonçalves Barbosa,M,401,366,1980-01-03 00:00:00
615,Davi Luiz,Gonçalves Barbosa,M,401,366,1980-06-23 00:00:00
616,Rodrigo,Gonçalves Barbosa,M,401,366,1980-02-03 00:00:00
617,Cauê,Gonçalves Barbosa,M,401,366,1980-12-06 00:00:00
618,Nathan,Gonçalves Barbosa,M,401,366,1980-06-20 00:00:00
619,Jade,Gonçalves Barbosa,F,401,366,1980-06-07 00:00:00
620,Sofia,Gonçalves Barbosa,F,401,366,1980-12-17 00:00:00
621,Eduarda,Gonçalves Barbosa,F,401,366,1980-11-20 00:00:00
622,Jade,Gonçalves Barbosa,F,401,366,1980-05-16 00:00:00
623,Isadora,Gonçalves Barbosa,F,401,366,1980-02-21 00:00:00
624,Cecília,Gonçalves Barbosa,F,401,366,1980-02-23 00:00:00
625,Gabriel,Santos Moura,M,392,270,1980-05-02 00:00:00
626,Antônio,Santos Moura,M,392,270,1980-03-03 00:00:00
627,Lorenzo,Santos Moura,M,392,270,1980-04-05 00:00:00
628,João Vitor,Santos Moura,M,392,270,1980-02-14 00:00:00
629,Thomas,Santos Moura,M,392,270,1980-11-04 00:00:00
630,Lucas Gabriel,Santos Moura,M,392,270,1980-12-10 00:00:00
631,Nina,Santos Moura,F,392,270,1980-11-10 00:00:00
632,Camila,Santos Moura,F,392,270,1980-09-11 00:00:00
633,Ana Beatriz,Santos Moura,F,392,270,1980-09-11 00:00:00
634,Clara,Santos Moura,F,392,270,1980-04-01 00:00:00
635,Maria Luísa,Santos Moura,F,392,270,1980-11-11 00:00:00
636,Rafaela,Santos Moura,F,392,270,1980-11-04 00:00:00
637,Luiz Fernando,Lima Moura,M,391,155,1980-01-16 00:00:00
638,Augusto,Lima Moura,M,391,155,1980-08-20 00:00:00
639,Marcos Vinicius,Lima Moura,M,391,155,1980-01-17 00:00:00
640,Diogo,Lima Moura,M,391,155,1980-04-02 00:00:00
641,Emanuel,Lima Moura,M,391,155,1980-06-02 00:00:00
642,Luiz Otávio,Lima Moura,M,391,155,1980-12-11 00:00:00
643,Lavínia,Lima Moura,F,391,155,1980-06-25 00:00:00
644,Ana Cecília,Lima Moura,F,391,155,1980-01-19 00:00:00
645,Yasmin,Lima Moura,F,391,155,1980-06-22 00:00:00
646,Larissa,Lima Moura,F,391,155,1980-08-19 00:00:00
647,Cecília,Lima Moura,F,391,155,1980-05-03 00:00:00
648,Ana Clara,Lima Moura,F,391,155,1980-02-26 00:00:00
649,Erick,Gonçalves Moura,M,390,413,1980-09-03 00:00:00
650,José Miguel,Gonçalves Moura,M,390,413,1980-02-06 00:00:00
651,Raul,Gonçalves Moura,M,390,413,1980-10-05 00:00:00
652,Leonardo,Gonçalves Moura,M,390,413,1980-02-23 00:00:00
653,Enrico,Gonçalves Moura,M,390,413,1980-12-17 00:00:00
654,Davi Lucca,Gonçalves Moura,M,390,413,1980-06-06 00:00:00
655,Manuella,Gonçalves Moura,F,390,413,1980-11-08 00:00:00
656,Isabela,Gonçalves Moura,F,390,413,1980-07-12 00:00:00
657,Isabel,Gonçalves Moura,F,390,413,1980-01-04 00:00:00
658,Bella,Gonçalves Moura,F,390,413,1980-01-15 00:00:00
659,Caroline,Gonçalves Moura,F,390,413,1980-08-11 00:00:00
660,Maria Flor,Gonçalves Moura,F,390,413,1980-12-10 00:00:00
661,Ravi Lucca,Pinto Moura,M,389,346,1980-06-13 00:00:00
662,Emanuel,Pinto Moura,M,389,346,1980-05-22 00:00:00
663,João Guilherme,Pinto Moura,M,389,346,1980-09-20 00:00:00
664,Pietro,Pinto Moura,M,389,346,1980-11-25 00:00:00
665,Guilherme,Pinto Moura,M,389,346,1980-01-04 00:00:00
666,Rhavi,Pinto Moura,M,389,346,1980-10-01 00:00:00
667,Nina,Pinto Moura,F,389,346,1980-06-08 00:00:00
668,Ester,Pinto Moura,F,389,346,1980-01-27 00:00:00
669,Luna,Pinto Moura,F,389,346,1980-02-19 00:00:00
670,Eloá,Pinto Moura,F,389,346,1980-07-17 00:00:00
671,Hellena,Pinto Moura,F,389,346,1980-03-23 00:00:00
672,Ester,Pinto Moura,F,389,346,1980-08-14 00:00:00
673,Gael Henrique,Silva Moura,M,388,377,1980-08-13 00:00:00
674,Theo,Silva Moura,M,388,377,1980-11-19 00:00:00
675,Breno,Silva Moura,M,388,377,1980-11-05 00:00:00
676,Léo,Silva Moura,M,388,377,1980-12-14 00:00:00
677,Bernardo,Silva Moura,M,388,377,1980-01-12 00:00:00
678,Luan,Silva Moura,M,388,377,1980-01-12 00:00:00
679,Heloísa,Silva Moura,F,388,377,1980-12-02 00:00:00
680,Sara,Silva Moura,F,388,377,1980-12-02 00:00:00
681,Alexia,Silva Moura,F,388,377,1980-08-05 00:00:00
682,Rafaela,Silva Moura,F,388,377,1980-06-25 00:00:00
683,Mariana,Silva Moura,F,388,377,1980-06-24 00:00:00
684,Anna Liz,Silva Moura,F,388,377,1980-05-10 00:00:00
685,Marcos Vinicius,Lima Moura,M,387,157,1980-02-27 00:00:00
686,Matteo,Lima Moura,M,387,157,1980-03-15 00:00:00
687,Yago,Lima Moura,M,387,157,1980-04-22 00:00:00
688,Léo,Lima Moura,M,387,157,1980-09-28 00:00:00
689,Enrico,Lima Moura,M,387,157,1980-01-11 00:00:00
690,Anthony Gabriel,Lima Moura,M,387,157,1980-09-21 00:00:00
691,Emanuella,Lima Moura,F,387,157,1980-12-26 00:00:00
692,Maria Laura,Lima Moura,F,387,157,1980-10-09 00:00:00
693,Luiza,Lima Moura,F,387,157,1980-01-26 00:00:00
694,Cecília,Lima Moura,F,387,157,1980-08-27 00:00:00
695,Milena,Lima Moura,F,387,157,1980-10-02 00:00:00
696,Isis,Lima Moura,F,387,157,1980-12-18 00:00:00
697,Alexandre,Barbosa Moura,M,386,174,1980-12-15 00:00:00
698,Dom,Barbosa Moura,M,386,174,1980-06-20 00:00:00
699,João Pedro,Barbosa Moura,M,386,174,1980-05-27 00:00:00
700,Isaque,Barbosa Moura,M,386,174,1980-07-01 00:00:00
701,Gael,Barbosa Moura,M,386,174,1980-02-09 00:00:00
702,João Pedro,Barbosa Moura,M,386,174,1980-05-24 00:00:00
703,Joana,Barbosa Moura,F,386,174,1980-10-21 00:00:00
704,Marina,Barbosa Moura,F,386,174,1980-04-28 00:00:00
705,Evelyn,Barbosa Moura,F,386,174,1980-09-01 00:00:00
706,Luiza,Barbosa Moura,F,386,174,1980-12-04 00:00:00
707,Maria Luísa,Barbosa Moura,F,386,174,1980-02-09 00:00:00
708,Mirella,Barbosa Moura,F,386,174,1980-12-28 00:00:00
709,Enzo Gabriel,Rodrigues Moura,M,385,61,1980-08-18 00:00:00
710,Henrique,Rodrigues Moura,M,385,61,1980-12-11 00:00:00
711,Raul,Rodrigues Moura,M,385,61,1980-10-17 00:00:00
712,Pedro Lucas,Rodrigues Moura,M,385,61,1980-08-16 00:00:00
713,Juan,Rodrigues Moura,M,385,61,1980-11-19 00:00:00
714,Antônio,Rodrigues Moura,M,385,61,1980-06-16 00:00:00
715,Ana Laura,Rodrigues Moura,F,385,61,1980-06-07 00:00:00
716,Ana Luiza,Rodrigues Moura,F,385,61,1980-11-11 00:00:00
717,Lorena,Rodrigues Moura,F,385,61,1980-09-23 00:00:00
718,Luísa,Rodrigues Moura,F,385,61,1980-08-12 00:00:00
719,Melissa,Rodrigues Moura,F,385,61,1980-11-17 00:00:00
720,Liz,Rodrigues Moura,F,385,61,1980-02-10 00:00:00
721,Davi,Silva Gomes,M,376,251,1980-01-11 00:00:00
722,Emanuel,Silva Gomes,M,376,251,1980-08-16 00:00:00
723,Luiz Miguel,Silva Gomes,M,376,251,1980-12-22 00:00:00
724,Henry,Silva Gomes,M,376,251,1980-11-14 00:00:00
725,Luiz Miguel,Silva Gomes,M,376,251,1980-12-22 00:00:00
726,João Miguel,Silva Gomes,M,376,251,1980-07-17 00:00:00
727,Aylla,Silva Gomes,F,376,251,1980-08-07 00:00:00
728,Milena,Silva Gomes,F,376,251,1980-01-16 00:00:00
729,Lorena,Silva Gomes,F,376,251,1980-07-17 00:00:00
730,Valentina,Silva Gomes,F,376,251,1980-01-06 00:00:00
731,Helena,Silva Gomes,F,376,251,1980-04-22 00:00:00
732,Ester,Silva Gomes,F,376,251,1980-12-24 00:00:00
733,Arthur Miguel,Silva Lima,M,375,318,1980-04-17 00:00:00
734,Emanuel,Silva Lima,M,375,318,1980-06-26 00:00:00
735,Diego,Silva Lima,M,375,318,1980-06-24 00:00:00
736,Arthur Miguel,Silva Lima,M,375,318,1980-03-09 00:00:00
737,Thales,Silva Lima,M,375,318,1980-12-19 00:00:00
738,Oliver,Silva Lima,M,375,318,1980-06-26 00:00:00
739,Luísa,Silva Lima,F,375,318,1980-04-07 00:00:00
740,Amanda,Silva Lima,F,375,318,1980-04-27 00:00:00
741,Bianca,Silva Lima,F,375,318,1980-07-11 00:00:00
742,Luiza,Silva Lima,F,375,318,1980-08-28 00:00:00
743,Luiza,Silva Lima,F,375,318,1980-01-08 00:00:00
744,Ana Julia,Silva Lima,F,375,318,1980-11-08 00:00:00
745,Francisco,Silva Almeida,M,374,233,1980-01-14 00:00:00
746,Vitor Gabriel,Silva Almeida,M,374,233,1980-02-21 00:00:00
747,João Miguel,Silva Almeida,M,374,233,1980-04-12 00:00:00
748,Arthur Miguel,Silva Almeida,M,374,233,1980-08-28 00:00:00
749,Theo,Silva Almeida,M,374,233,1980-04-17 00:00:00
750,José Pedro,Silva Almeida,M,374,233,1980-03-07 00:00:00
751,Alice,Silva Almeida,F,374,233,1980-04-07 00:00:00
752,Raquel,Silva Almeida,F,374,233,1980-01-26 00:00:00
753,Maria Fernanda,Silva Almeida,F,374,233,1980-07-14 00:00:00
754,Lara,Silva Almeida,F,374,233,1980-10-21 00:00:00
755,Raquel,Silva Almeida,F,374,233,1980-06-13 00:00:00
756,Bella,Silva Almeida,F,374,233,1980-03-14 00:00:00
757,Oliver,Silva Carvalho,M,373,208,1980-07-11 00:00:00
758,Bernardo,Silva Carvalho,M,373,208,1980-07-26 00:00:00
759,Henrique,Silva Carvalho,M,373,208,1980-03-18 00:00:00
760,Carlos Eduardo,Silva Carvalho,M,373,208,1980-12-12 00:00:00
761,Gael Henrique,Silva Carvalho,M,373,208,1980-03-21 00:00:00
762,Rodrigo,Silva Carvalho,M,373,208,1980-04-11 00:00:00
763,Agatha,Silva Carvalho,F,373,208,1980-01-23 00:00:00
764,Isadora,Silva Carvalho,F,373,208,1980-10-03 00:00:00
765,Caroline,Silva Carvalho,F,373,208,1980-06-23 00:00:00
766,Ana Carolina,Silva Carvalho,F,373,208,1980-04-23 00:00:00
767,Mirella,Silva Carvalho,F,373,208,1980-10-05 00:00:00
768,Cecília,Silva Carvalho,F,373,208,1980-10-10 00:00:00
769,Luiz Miguel,Silva Gonçalves,M,372,410,1980-04-14 00:00:00
770,Renan,Silva Gonçalves,M,372,410,1980-10-07 00:00:00
771,Benício,Silva Gonçalves,M,372,410,1980-03-15 00:00:00
772,Isaac,Silva Gonçalves,M,372,410,1980-10-28 00:00:00
773,João Miguel,Silva Gonçalves,M,372,410,1980-07-03 00:00:00
774,Vinicius,Silva Gonçalves,M,372,410,1980-11-07 00:00:00
775,Mirella,Silva Gonçalves,F,372,410,1980-02-07 00:00:00
776,Julia,Silva Gonçalves,F,372,410,1980-12-02 00:00:00
777,Catarina,Silva Gonçalves,F,372,410,1980-08-22 00:00:00
778,Beatriz,Silva Gonçalves,F,372,410,1980-02-23 00:00:00
779,Ana,Silva Gonçalves,F,372,410,1980-07-08 00:00:00
780,Maitê,Silva Gonçalves,F,372,410,1980-05-23 00:00:00
781,Heitor,Silva Almeida,M,371,92,1980-05-27 00:00:00
782,Cauê,Silva Almeida,M,371,92,1980-05-04 00:00:00
783,Eduardo,Silva Almeida,M,371,92,1980-11-21 00:00:00
